ticket_id,created_at,resolved_at,created_by,classroom_id,building,category,subcategory,description,resolution_notes,assigned_technician,resolution_time_minutes
INC0201897,2025-10-10 07:34:38,2025-10-10 07:48:38,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,13
INC0201956,2025-10-10 07:43:34,2025-10-10 08:08:34,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,Auto-closed by scheduling integration.,,24
INC0200384,2025-10-10 10:59:00,2025-10-10 12:57:00,Faculty5287079,WIE-142,Wieboldt Hall,AV Technical Support,Control system / touch panel,'System Starting' hangs indefinitely; room unusable for class.,Replaced failed relay module controlling projector power.,A. Okafor,118
INC0200502,2025-10-10 15:45:00,2025-10-10 19:56:00,Student6402352,,Wieboldt Hall,Setup & Configuration,Event / class AV setup,Panel discussion: three handhelds and confidence monitor requested.,Provided requested microphones; staffed first 15 minutes of event.,T. Nakamura,251
INC0200545,2025-10-10 20:43:00,2025-10-10 21:56:00,Faculty8479489,WIE-148,Wieboldt Hall,AV Technical Support,Audio / microphone,Laptop audio not playing through room speakers.,Swapped faulty bodypack transmitter with spare unit.,D. Lindqvist,73
INC0201743,2025-10-11 05:26:13,,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,,,
INC0202379,2025-10-11 07:58:23,2025-10-11 08:12:23,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,Auto-closed by scheduling integration.,,28
INC0202318,2025-10-13 05:27:29,2025-10-13 05:39:29,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MKTG-450-0-61 Brand Strategy,Auto-closed by scheduling integration.,,22
INC0201610,2025-10-13 05:37:03,2025-10-13 05:58:03,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,Auto-closed by scheduling integration.,,23
INC0201118,2025-10-13 07:39:46,2025-10-13 07:51:46,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,19
INC0200272,2025-10-13 14:01:00,2025-10-14 20:20:00,Faculty6857660,WIE-508,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Recording stopped 20 minutes into class; remainder not captured.,Re-seated audio feed to appliance; levels verified on test recording.,D. Lindqvist,1819
INC0200273,2025-10-13 14:09:00,2025-10-13 14:20:00,Faculty6857660,WIE-508,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Recording stopped 20 minutes into class; remainder not captured.,Duplicate of earlier ticket; closed.,D. Lindqvist,11
INC0200336,2025-10-13 15:33:00,2025-10-13 18:47:00,Student5219569,WIE-251,Wieboldt Hall,Webconferencing,Zoom/Teams AV routing,Remote participants cannot hear in-room audio on Zoom call.,Selected correct USB bridge as mic/speaker in Zoom; verified with test call.,A. Okafor,194
INC0201431,2025-10-14 05:02:35,2025-10-14 05:04:35,25Live,WIE-306,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,26
INC0201383,2025-10-14 05:10:49,2025-10-14 05:26:49,25Live,WIE-246,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Student Club Panel Event,Auto-closed by scheduling integration.,,3
INC0202334,2025-10-14 05:37:04,2025-10-14 05:48:04,25Live,WIE-258,Wieboldt Hall,Classroom Scheduling,Room reservation sync,FINC-430-0-51 Corporate Finance,Auto-closed by scheduling integration.,,18
INC0202312,2025-10-14 05:49:24,2025-10-14 06:14:24,25Live,WIE-441,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,17
INC0201890,2025-10-14 05:57:21,2025-10-14 06:20:21,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,16
INC0201218,2025-10-14 06:14:39,,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Student Club Panel Event,,,
INC0201343,2025-10-14 06:31:24,,25Live,WIE-205,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,,,
INC0201678,2025-10-14 07:12:07,,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,,,
INC0201877,2025-10-14 07:48:37,2025-10-14 08:05:37,25Live,WIE-412,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,11
INC0200962,2025-10-15 05:47:48,2025-10-15 06:00:48,25Live,WIE-352,Wieboldt Hall,Classroom Scheduling,Room reservation sync,FINC-430-0-51 Corporate Finance,Auto-closed by scheduling integration.,,28
INC0202050,2025-10-15 05:56:31,2025-10-15 06:10:31,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,Auto-closed by scheduling integration.,,4
INC0200961,2025-10-15 05:59:50,2025-10-15 06:27:50,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,15
INC0202510,2025-10-15 06:49:04,2025-10-15 06:59:04,25Live,WIE-148,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,15
INC0200385,2025-10-15 10:35:00,2025-10-15 16:47:00,Faculty7447115,WIE-142,Wieboldt Hall,AV Technical Support,Control system / touch panel,'System Starting' hangs indefinitely; room unusable for class.,Hard-reset touch panel via PoE port; control restored.,D. Lindqvist,372
INC0200057,2025-10-15 11:34:00,2025-10-16 02:39:00,Faculty8016168,WIE-205,Wieboldt Hall,Setup & Configuration,Event / class AV setup,AV setup requested for admissions information session.,Configured room for panel format; struck equipment after event.,A. Okafor,905
INC0200477,2025-10-15 12:48:00,2025-12-18 20:18:00,Staff6520260,,Wieboldt Hall,Lecture Capture,Capture scheduling / setup,Instructor requests recurring recording schedule for spring course.,Created recurring capture schedule; confirmed first recording with instructor.,A. Okafor,92610
INC0202164,2025-10-16 05:04:26,,25Live,WIE-148,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,,,
INC0201883,2025-10-16 05:20:09,2025-10-16 05:38:09,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,19
INC0202240,2025-10-16 06:14:54,2025-10-16 06:18:54,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,6
INC0202130,2025-10-16 06:24:48,2025-10-16 06:32:48,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,29
INC0201454,2025-10-16 06:52:57,2025-10-16 07:10:57,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MKTG-450-0-61 Brand Strategy,Auto-closed by scheduling integration.,,3
INC0202317,2025-10-16 07:09:02,,25Live,WIE-404,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Student Club Panel Event,,,
INC0202294,2025-10-16 07:38:34,2025-10-16 08:06:34,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,1
INC0200378,2025-10-16 11:39:00,2025-10-16 11:41:00,Faculty8533599,,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,HDMI handshake failure after switching from podium PC to laptop.,Power-cycled matrix switcher and re-seated HDMI at podium; signal restored.,A. Okafor,2
INC0200386,2025-10-16 19:49:00,2025-10-18 15:45:00,Student5527458,,Wieboldt Hall,AV Technical Support,Control system / touch panel,'System Starting' hangs indefinitely; room unusable for class.,Replaced failed relay module controlling projector power.,M. Reyes,2636
INC0201244,2025-10-17 05:15:26,2025-10-17 05:35:26,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,15
INC0201184,2025-10-17 06:08:10,2025-10-17 06:32:10,25Live,WIE-306,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,22
INC0200045,2025-10-17 08:18:00,2025-10-17 10:11:00,Faculty9022341,WIE-355,Wieboldt Hall,Webconferencing,Zoom/Teams AV routing,Camera feed not appearing in Teams; shows black tile.,Re-seated USB extender at podium; camera re-enumerated in Teams.,J. Whitfield,113
INC0200034,2025-10-17 16:03:00,2025-11-05 19:23:00,Faculty4151624,,Wieboldt Hall,Equipment Maintenance & Repair,Preventative maintenance,Quarterly AV preventative maintenance check.,Room verified ready; minor cable management performed.,L. Ferreira,27560
INC0200977,2025-10-20 05:00:20,2025-10-20 05:12:20,25Live,WIE-258,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,Auto-closed by scheduling integration.,,18
INC0201937,2025-10-20 05:39:01,2025-10-20 05:46:01,25Live,WIE-306,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,21
INC0200070,2025-10-20 09:05:00,2025-10-21 09:17:00,Staff2102452,WIE-508,Wieboldt Hall,Equipment Maintenance & Repair,Projector lamp / image quality,"Projector filter warning on startup, image flickering.",Scheduled projector replacement; loaner cart provided in interim.,A. Okafor,1452
INC0200012,2025-10-20 12:06:00,2025-10-22 01:30:00,Student1093523,WIE-110,Wieboldt Hall,AV Technical Support,Control system / touch panel,"Control panel unresponsive to touch, backlight on.",Rebooted control processor; panel reconnected after program reload.,A. Okafor,2244
INC0202001,2025-10-21 05:06:48,2025-10-21 05:29:48,25Live,WIE-441,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MKTG-450-0-61 Brand Strategy,Auto-closed by scheduling integration.,,19
INC0200745,2025-10-21 05:18:09,2025-10-21 05:42:09,25Live,WIE-148,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,Auto-closed by scheduling integration.,,5
INC0202419,2025-10-21 05:29:55,2025-10-21 05:50:55,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,7
INC0201466,2025-10-21 06:17:02,2025-10-21 06:36:02,25Live,WIE-455,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Student Club Panel Event,Auto-closed by scheduling integration.,,4
INC0201813,2025-10-21 06:48:47,,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,,,
INC0200341,2025-10-21 10:29:00,2025-10-23 18:24:00,Faculty1262277,WIE-312,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,HDMI handshake failure after switching from podium PC to laptop.,Manually forced input on switcher; EDID re-handshake resolved the black screen.,R. Calloway,3355
INC0200355,2025-10-21 10:55:00,2025-10-21 16:28:00,Faculty5897095,WIE-355,Wieboldt Hall,Webconferencing,Camera / PTZ,Auto-tracking camera losing instructor near whiteboard.,Recalibrated auto-tracking zones; verified during live class.,D. Lindqvist,333
INC0201051,2025-10-22 05:11:24,2025-10-22 05:29:24,25Live,WIE-205,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,28
INC0202392,2025-10-22 05:19:13,,25Live,WIE-205,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MKTG-450-0-61 Brand Strategy,,,
INC0202039,2025-10-22 05:53:45,2025-10-22 06:00:45,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,Auto-closed by scheduling integration.,,24
INC0200799,2025-10-22 06:29:01,2025-10-22 06:30:01,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,13
INC0201626,2025-10-22 06:44:38,2025-10-22 07:12:38,25Live,WIE-441,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,13
INC0202523,2025-10-22 07:45:16,2025-10-22 07:49:16,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,7
INC0200524,2025-10-22 15:06:00,2025-10-23 08:25:00,Faculty8620331,,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Recording stopped 20 minutes into class; remainder not captured.,Restarted capture appliance; verified next scheduled recording completed.,A. Okafor,1039
INC0202125,2025-10-23 07:11:05,2025-10-23 07:24:05,25Live,WIE-404,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,Auto-closed by scheduling integration.,,11
INC0200511,2025-10-23 11:38:00,2025-10-25 22:27:00,Faculty2132182,WIE-343,Wieboldt Hall,Equipment Maintenance & Repair,Preventative maintenance,Firmware update window for control devices.,Room verified ready; minor cable management performed.,E. Marsh,3529
INC0200226,2025-10-23 14:28:00,,Faculty1950405,WIE-142,Wieboldt Hall,Setup & Configuration,Event / class AV setup,Microphone and projector setup for guest speaker event.,,A. Okafor,
INC0200742,2025-10-23 16:18:00,2025-10-24 02:49:00,Staff1797653,WIE-105,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Podium PC displays on confidence monitor but projector screen is black.,Rebooted control processor; input routing restored after reload.,T. Nakamura,631
INC0200537,2025-10-23 18:13:00,,Faculty2856325,WIE-110,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Scheduled class recording did not start; instructor reports no video in portal.,,A. Okafor,
INC0202136,2025-10-24 05:13:01,2025-10-24 05:40:01,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Student Club Panel Event,Auto-closed by scheduling integration.,,26
INC0202292,2025-10-24 05:34:54,,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,,,
INC0201710,2025-10-24 05:38:49,,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,,,
INC0201168,2025-10-24 06:44:04,2025-10-24 07:08:04,25Live,WIE-148,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,25
INC0200686,2025-10-24 10:31:00,2025-10-30 16:43:00,Staff3018500,,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Scheduled class recording did not start; instructor reports no video in portal.,Recovered local backup recording and uploaded to course folder.,M. Reyes,9012
INC0202089,2025-10-25 06:40:08,2025-10-25 06:49:08,25Live,WIE-352,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,Auto-closed by scheduling integration.,,12
INC0201798,2025-10-25 06:56:36,2025-10-25 07:21:36,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,4
INC0200383,2025-10-26 15:33:00,2025-11-14 03:27:00,Student8033215,WIE-148,Wieboldt Hall,Equipment Maintenance & Repair,Cabling / connectors,"HDMI cable at podium has bent pin, intermittent connection.",Swapped damaged HDMI cable; tested with laptop.,R. Calloway,26634
INC0202369,2025-10-27 05:01:47,2025-10-27 05:06:47,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Student Club Panel Event,Auto-closed by scheduling integration.,,28
INC0200927,2025-10-27 06:48:39,2025-10-27 07:05:39,25Live,WIE-258,Wieboldt Hall,Classroom Scheduling,Room reservation sync,FINC-430-0-51 Corporate Finance,Auto-closed by scheduling integration.,,22
INC0201604,2025-10-27 07:00:41,2025-10-27 07:01:41,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,27
INC0202413,2025-10-27 07:10:23,2025-10-27 07:36:23,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,17
INC0200445,2025-10-27 13:37:00,2025-10-28 14:31:00,Faculty5274356,,Wieboldt Hall,AV Technical Support,Podium PC / login,Podium PC extremely slow to load PowerPoint.,Re-joined machine to domain; login verified.,J. Whitfield,1494
INC0201195,2025-10-28 05:03:16,2025-10-28 05:04:16,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,Auto-closed by scheduling integration.,,2
INC0201517,2025-10-28 07:46:52,2025-10-28 07:49:52,25Live,WIE-246,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,13
INC0200342,2025-10-28 11:39:00,2025-10-28 14:32:00,Student7232481,WIE-312,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Guest speaker laptop not detected on wall plate HDMI input.,Replaced worn HDMI cable at podium wall plate.,D. Lindqvist,173
INC0200709,2025-10-28 13:55:00,2025-11-03 16:04:00,Student2998126,,Wieboldt Hall,equipment maintenance & repair,Projector lamp / image quality,"Projector image noticeably dim, colors washed out.",Replaced projector lamp; brightness restored.,S. Patel,8769
INC0200652,2025-10-28 15:14:00,2025-10-30 11:58:00,Student644084,,Wieboldt Hall,av technical support,Audio / microphone,Laptop audio not playing through room speakers.,Corrected audio routing on touch panel; laptop audio restored.,A. Okafor,2684
